0 0.554126 54
1 0.554126 52
0 0.554135 50
2 0.554145 52
1 0.554146 54
0 0.554163 52
0 0.554193 54
0 0.554203 50
2 0.554172 54
1 0.554180 50
2 0.554230 52
1 0.554247 52
2 0.554260 50
2 0.554283 52
2 0.554296 50
0 0.554260 54
1 0.554270 50
2 0.554313 52
0 0.554318 52
1 0.554339 52
2 0.554345 54
0 0.554354 54
2 0.554387 52
1 0.554389 54
0 0.554396 52
0 0.554429 54
0 0.554436 52
2 0.554420 54
1 0.554420 52
2 0.554462 52
1 0.554475 54
1 0.554503 52
2 0.554504 54
1 0.554528 54
0 0.554540 54
0 0.554550 52
2 0.554530 52
1 0.554540 52
2 0.554582 54
1 0.554589 54
2 0.554604 52
1 0.554616 52
2 0.554630 54
2 0.554657 52
0 0.554657 54
0 0.554686 52
1 0.554686 54
1 0.554708 52
2 0.554821 54
1 0.554837 54
1 0.554850 46
0 0.554851 54
1 0.554873 54
1 0.554883 50
2 0.554839 44
0 0.554873 48
0 0.554918 54
0 0.554927 52
1 0.554893 52
1 0.554946 54
0 0.554957 54
0 0.554966 52
2 0.554910 54
1 0.554957 50
0 0.554996 54
0 0.555016 50
1 0.555007 52
1 0.555033 54
1 0.555040 50
1 0.555050 52
0 0.555024 52
0 0.555069 54
0 0.555080 52
1 0.555080 54
1 0.555102 52
2 0.554997 50
1 0.555132 54
0 0.555135 54
2 0.555136 52
1 0.555146 52
1 0.555179 54
1 0.555188 52
0 0.555156 52
2 0.555171 54
0 0.555226 54
1 0.555237 54
1 0.555246 52
2 0.555226 52
0 0.555238 52
1 0.555349 54
1 0.555363 46
0 0.555372 54
1 0.555373 48
1 0.555394 50
1 0.555400 48
1 0.555409 50
0 0.555384 48
1 0.555429 54
1 0.555440 50
0 0.555431 50
1 0.555459 54
1 0.555472 52
0 0.555465 52
2 0.555374 54
0 0.555508 54
0 0.555519 48
0 0.555528 50
1 0.555510 54
2 0.555514 48
0 0.555563 54
0 0.555573 50
0 0.555581 52
1 0.555549 48
0 0.555600 54
1 0.555611 50
1 0.555621 52
1 0.555629 50
2 0.555565 50
0 0.555612 50
1 0.555640 52
1 0.555673 54
1 0.555680 50
1 0.555689 52
0 0.555663 52
1 0.555708 54
0 0.555709 50
2 0.555655 48
1 0.555719 50
0 0.555731 52
1 0.555756 52
2 0.555761 50
0 0.555765 54
1 0.555779 50
1 0.555811 52
0 0.555804 50
0 0.555829 52
0 0.555836 50
2 0.555790 52
1 0.555821 50
0 0.555849 52
0 0.555880 54
1 0.555870 52
1 0.555897 50
0 0.555888 50
2 0.555864 50
1 0.555922 52
1 0.555941 54
2 0.555933 52
0 0.555925 52
0 0.555975 54
0 0.555984 52
1 0.555953 52
1 0.556002 54
0 0.556013 54
0 0.556023 50
2 0.555967 50
1 0.556013 50
0 0.556051 54
1 0.556079 52
1 0.556091 54
0 0.556092 52
0 0.556112 54
2 0.556102 52
1 0.556120 52
0 0.556130 52
2 0.556142 54
0 0.556176 54
1 0.556150 54
2 0.556182 52
0 0.556188 52
0 0.556221 54
0 0.556229 52
1 0.556200 52
2 0.556213 54
2 0.556262 52
2 0.556354 54
0 0.556355 54
0 0.556382 44
1 0.556370 54
0 0.556402 54
0 0.556413 48
2 0.556371 46
1 0.556408 48
3 0.556355 44
0 0.556477 54
0 0.556485 48
0 0.556491 54
0 0.556498 46
0 0.556504 48
0 0.556512 46
0 0.556518 48
0 0.556528 46
2 0.556439 44
3 0.556531 46
0 0.556535 48
0 0.556570 46
0 0.556586 48
0 0.556595 50
0 0.556603 48
0 0.556612 50
0 0.556626 48
0 0.556635 50
0 0.556650 48
0 0.556659 50
0 0.556675 48
0 0.556685 50
0 0.556699 48
0 0.556707 50
0 0.556719 48
0 0.556728 50
0 0.556743 48
0 0.556752 50
2 0.556555 46
3 0.556756 48
3 0.556790 50
3 0.556800 48
1 0.556452 44
2 0.556796 44
1 0.556834 46
3 0.556812 44
0 0.556765 48
2 0.556845 46
1 0.556848 44
3 0.556858 46
3 0.556904 44
3 0.556925 46
2 0.556885 44
1 0.556926 46
2 0.556962 46
3 0.556945 48
0 0.556869 50
1 0.556965 48
1 0.557008 46
3 0.556985 50
0 0.557001 44
2 0.556978 44
1 0.557021 44
3 0.557032 44
0 0.557052 46
0 0.557087 48
3 0.557095 46
3 0.557106 48
3 0.557113 46
1 0.557066 46
2 0.557059 46
0 0.557097 46
0 0.557163 48
1 0.557141 44
3 0.557140 48
3 0.557195 46
3 0.557202 44
1 0.557187 46
2 0.557175 44
0 0.557178 46
3 0.557212 46
1 0.557222 44
2 0.557239 46
0 0.557246 48
3 0.557263 48
3 0.557307 50
1 0.557288 46
0 0.557297 44
0 0.557335 46
0 0.557343 44
1 0.557327 44
0 0.557363 46
1 0.557373 46
2 0.557288 44
0 0.557374 48
2 0.557405 46
1 0.557416 48
1 0.557437 46
3 0.557315 44
2 0.557432 44
0 0.557417 46
1 0.557447 44
3 0.557475 46
3 0.557509 48
1 0.557525 46
1 0.557536 48
3 0.557549 46
1 0.557553 46
0 0.557488 48
3 0.557564 48
0 0.557637 46
0 0.557650 48
3 0.557652 46
0 0.557672 46
3 0.557674 48
1 0.557573 48
3 0.557732 46
3 0.557762 48
3 0.557771 46
3 0.557780 48
3 0.557789 46
3 0.557798 48
1 0.557807 46
2 0.557688 46
3 0.557808 46
2 0.557853 48
1 0.557869 48
3 0.557876 48
1 0.557898 46
3 0.557904 46
0 0.557684 48
1 0.557912 48
2 0.557943 46
2 0.557957 48
0 0.557986 46
1 0.557997 46
1 0.558009 48
1 0.558018 46
3 0.557923 48
1 0.558066 48
3 0.558077 46
2 0.558001 46
0 0.557999 48
2 0.558113 48
0 0.558128 46
0 0.558136 48
0 0.558148 46
0 0.558155 48
2 0.558162 46
1 0.558083 46
0 0.558162 46
0 0.558481 48
0 0.558492 50
0 0.558501 48
0 0.558507 50
0 0.558513 48
0 0.558520 50
0 0.558528 48
0 0.558535 50
0 0.558546 48
0 0.558552 50
0 0.558567 48
0 0.558574 50
0 0.558588 48
0 0.558594 50
0 0.558606 48
0 0.558626 50
0 0.558635 48
0 0.558642 50
0 0.558647 48
0 0.558653 50
0 0.558664 48
0 0.558670 50
0 0.558682 48
0 0.558687 50
0 0.558694 48
0 0.558708 50
0 0.558714 48
0 0.558720 50
0 0.558726 48
0 0.558732 50
0 0.558744 48
0 0.558750 50
0 0.558763 48
0 0.558770 50
0 0.558777 48
0 0.558783 50
0 0.558793 48
0 0.558798 50
0 0.558805 48
0 0.558811 50
0 0.558825 48
0 0.558831 50
3 0.558092 48
2 0.558832 48
2 0.558862 50
1 0.558192 48
0 0.558839 48
0 0.558902 50
0 0.558912 48
2 0.558872 48
0 0.559093 50
2 0.559101 50
0 0.559111 48
0 0.559132 50
0 0.559139 46
0 0.559145 50
0 0.559150 46
1 0.559155 46
2 0.559122 48
0 0.559156 48
0 0.559196 50
2 0.559204 46
2 0.559217 48
2 0.559224 46
1 0.559191 48
2 0.559247 48
0 0.559209 46
2 0.559258 50
1 0.559260 46
0 0.559269 48
2 0.559283 46
1 0.559295 48
0 0.559306 46
2 0.559319 48
2 0.559349 50
2 0.559356 46
2 0.559365 48
0 0.559339 48
1 0.559335 46
0 0.559389 46
1 0.559405 48
0 0.559425 48
2 0.559414 50
0 0.559449 50
1 0.559430 46
2 0.559455 48
0 0.559463 48
2 0.559486 50
0 0.559495 50
2 0.559507 48
0 0.559523 48
2 0.559527 50
0 0.559536 50
2 0.559557 48
0 0.559564 48
2 0.559573 50
0 0.559581 50
2 0.559605 48
0 0.559613 48
2 0.559616 50
0 0.559626 50
2 0.559659 48
2 0.559670 50
0 0.559674 48
2 0.559690 48
0 0.559692 50
2 0.559700 50
2 0.559730 48
0 0.559734 48
2 0.559741 50
0 0.559752 50
0 0.559784 48
2 0.559786 48
0 0.559795 50
2 0.559807 50
0 0.559843 48
0 0.559854 50
2 0.559856 48
2 0.559876 50
0 0.559887 48
0 0.559897 50
2 0.559907 48
0 0.559909 48
2 0.559918 50
0 0.559929 50
0 0.559958 48
2 0.559965 48
0 0.559969 50
2 0.559979 50
0 0.559997 48
0 0.560007 50
2 0.560021 48
0 0.560025 48
2 0.560033 50
0 0.560043 50
2 0.560067 48
2 0.560079 50
0 0.560093 48
0 0.560105 50
2 0.560100 48
2 0.560126 50
0 0.560127 48
0 0.560148 50
0 0.560160 48
0 0.560170 50
2 0.560163 48
0 0.560181 48
2 0.560190 50
0 0.560201 50
0 0.560224 48
0 0.560234 50
2 0.560241 48
0 0.560249 48
0 0.560264 50
2 0.560257 50
0 0.560287 48
0 0.560297 50
2 0.560312 48
2 0.560322 50
0 0.560328 48
2 0.560341 48
0 0.560346 50
2 0.560356 50
2 0.560390 48
2 0.560400 50
0 0.560401 48
0 0.560420 50
2 0.560434 48
0 0.560443 48
2 0.560444 50
0 0.560454 50
2 0.560474 48
0 0.560481 48
2 0.560486 50
0 0.560496 50
2 0.560508 48
2 0.560526 50
2 0.560552 48
2 0.560563 50
0 0.560568 48
2 0.560584 48
0 0.560589 50
2 0.560597 50
0 0.560627 48
2 0.560637 48
0 0.560639 50
2 0.560648 50
0 0.560668 48
0 0.560677 50
2 0.560678 48
2 0.560699 50
0 0.560710 48
0 0.560721 50
2 0.560725 48
2 0.560742 50
0 0.560758 48
0 0.560769 50
2 0.560761 48
0 0.560780 48
2 0.560789 50
0 0.560799 50
2 0.560825 48
2 0.560835 50
1 0.560842 48
0 0.560853 48
2 0.560859 48
1 0.560869 50
0 0.560876 50
2 0.560911 50
2 0.560927 48
0 0.560932 48
1 0.560946 48
0 0.560949 50
2 0.560942 50
0 0.560974 48
0 0.560993 50
2 0.560986 48
1 0.560974 50
0 0.561001 48
1 0.561030 48
3 0.559115 46
2 0.561129 50
2 0.561141 48
3 0.561222 48
1 0.561235 50
1 0.561247 48
2 0.561248 50
0 0.561248 50
0 0.561280 48
0 0.561288 46
0 0.561295 48
3 0.561254 46
3 0.561324 48
2 0.561271 46
1 0.561260 50
0 0.561375 50
0 0.561385 46
1 0.561376 46
0 0.561418 50
0 0.561428 48
2 0.561358 48
2 0.561448 46
0 0.561459 50
0 0.561469 48
3 0.561340 46
2 0.561461 48
0 0.561511 50
0 0.561521 46
2 0.561511 46
0 0.561531 50
2 0.561543 48
0 0.561561 48
0 0.561572 50
2 0.561562 46
0 0.561584 48
0 0.561602 50
0 0.561615 48
0 0.561624 50
0 0.561644 48
0 0.561653 50
0 0.561670 48
0 0.561680 50
0 0.561692 48
0 0.561700 50
2 0.561701 48
0 0.561716 48
2 0.561723 50
0 0.561733 50
0 0.561767 48
0 0.561776 50
0 0.561790 48
0 0.561801 50
2 0.561796 48
0 0.561811 48
2 0.561822 50
0 0.561831 50
0 0.561871 48
0 0.561880 50
0 0.561891 48
0 0.561900 50
0 0.561916 48
2 0.561924 48
0 0.561925 50
2 0.561935 50
0 0.561954 48
0 0.561969 50
0 0.561996 48
0 0.562005 50
0 0.562023 48
0 0.562034 50
2 0.562029 48
0 0.562050 48
2 0.562056 50
0 0.562066 50
0 0.562110 48
0 0.562121 50
0 0.562140 48
0 0.562149 50
2 0.562154 48
0 0.562165 48
2 0.562173 50
0 0.562182 50
0 0.562227 48
0 0.562237 50
2 0.562246 48
0 0.562252 48
2 0.562259 50
0 0.562269 50
0 0.562311 48
0 0.562328 50
0 0.562345 48
0 0.562354 50
0 0.562370 48
0 0.562380 50
0 0.562394 48
0 0.562404 50
2 0.562395 48
2 0.562425 50
0 0.562434 48
0 0.562449 50
0 0.562464 48
2 0.562473 48
0 0.562474 50
2 0.562484 50
0 0.562500 48
0 0.562517 50
0 0.562531 48
0 0.562542 50
0 0.562557 48
0 0.562567 50
0 0.562589 48
0 0.562598 50
0 0.562613 48
0 0.562623 50
2 0.562615 48
2 0.562644 50
0 0.562645 48
0 0.562664 50
0 0.562676 48
0 0.562686 50
2 0.562697 48
0 0.562701 48
2 0.562709 50
0 0.562719 50
2 0.562751 48
0 0.562756 48
2 0.562763 50
0 0.562773 50
0 0.562802 48
0 0.562811 50
2 0.562824 48
0 0.562827 48
2 0.562835 50
0 0.562845 50
2 0.562882 48
0 0.562884 48
2 0.562894 50
0 0.562905 50
0 0.562939 48
0 0.562948 50
0 0.562966 48
0 0.562975 50
0 0.562992 48
0 0.563001 50
2 0.563004 48
0 0.563019 48
0 0.563035 50
2 0.563025 50
0 0.563045 48
0 0.563066 50
0 0.563078 48
0 0.563086 50
2 0.563096 48
0 0.563104 48
2 0.563108 50
0 0.563119 50
0 0.563145 48
0 0.563155 50
2 0.563165 48
0 0.563167 48
0 0.563186 50
2 0.563176 50
0 0.563201 48
0 0.563218 50
0 0.563245 48
0 0.563255 50
0 0.563267 48
2 0.563269 48
0 0.563280 50
2 0.563289 50
0 0.563306 48
0 0.563319 50
0 0.563329 48
2 0.563339 48
0 0.563339 50
1 0.561429 48
0 0.563374 48
2 0.563395 50
2 0.563410 48
0 0.563492 50
0 0.563509 48
0 0.563521 50
0 0.563535 48
0 0.563545 50
0 0.563571 48
0 0.563579 50
0 0.563588 48
0 0.563597 50
0 0.563607 48
0 0.563615 50
3 0.563626 48
1 0.563638 50
2 0.563512 50
3 0.563639 50
1 0.563675 46
2 0.563666 48
0 0.563629 48
3 0.563685 48
3 0.563724 50
3 0.563732 46
3 0.563740 48
1 0.563704 48
3 0.563765 50
0 0.563714 50
2 0.563705 46
1 0.563769 46
3 0.563777 48
0 0.563791 46
2 0.563799 48
2 0.563844 46
3 0.563822 50
2 0.563863 48
2 0.563874 46
3 0.563865 46
3 0.563893 48
3 0.563908 46
2 0.563921 48
2 0.563931 50
2 0.563948 48
2 0.563957 50
2 0.563967 48
2 0.563977 50
2 0.563984 48
0 0.563835 48
1 0.563815 48
3 0.563969 48
1 0.564032 46
3 0.564048 50
2 0.564048 50
0 0.564007 50
2 0.564080 48
2 0.564092 50
2 0.564102 46
2 0.564111 48
3 0.564061 48
3 0.564131 50
3 0.564145 46
3 0.564154 48
1 0.564082 48
1 0.564190 46
2 0.564209 50
3 0.564220 50
2 0.564223 48
0 0.564092 46
3 0.564235 48
3 0.564268 50
3 0.564290 48
3 0.564302 50
3 0.564333 48
0 0.564338 48
2 0.564245 50
3 0.564346 50
3 0.564382 48
3 0.564394 50
3 0.564415 48
3 0.564428 50
3 0.564455 48
3 0.564468 50
2 0.564462 48
0 0.564357 50
3 0.564482 48
3 0.564513 50
3 0.564536 48
3 0.564548 50
3 0.564580 48
3 0.564595 50
0 0.564597 48
2 0.564490 50
3 0.564613 48
3 0.564641 50
3 0.564660 48
3 0.564672 50
3 0.564694 48
3 0.564707 50
3 0.564720 48
3 0.564731 50
3 0.564763 48
3 0.564776 50
3 0.564794 48
3 0.564806 50
0 0.564620 50
2 0.564795 48
2 0.564841 50
2 0.564892 48
2 0.564904 50
2 0.564926 48
2 0.564935 50
2 0.564949 48
2 0.564960 50
0 0.564967 48
0 0.564983 50
2 0.564994 48
2 0.565004 50
0 0.565010 48
0 0.565026 50
2 0.565031 48
2 0.565049 50
0 0.565044 48
0 0.565071 50
3 0.564818 48
2 0.565076 48
0 0.565117 48
0 0.565147 50
2 0.565120 50
2 0.565187 48
2 0.565195 50
2 0.565211 48
2 0.565218 50
2 0.565228 48
2 0.565235 50
2 0.565244 48
2 0.565250 50
2 0.565260 48
2 0.565266 50
2 0.565278 48
2 0.565286 50
2 0.565296 48
2 0.565302 50
2 0.565310 48
2 0.565316 50
2 0.565347 48
2 0.565361 50
2 0.565387 48
2 0.565397 50
2 0.565423 48
2 0.565430 50
2 0.565442 48
2 0.565449 50
2 0.565457 48
2 0.565464 50
2 0.565478 48
2 0.565486 50
2 0.565499 48
2 0.565505 50
2 0.565514 48
2 0.565520 50
2 0.565529 48
2 0.565540 50
2 0.565549 48
2 0.565556 50
2 0.565565 48
2 0.565571 50
2 0.565580 48
2 0.565585 50
2 0.565594 48
2 0.565600 50
2 0.565614 48
2 0.565620 50
2 0.565627 48
2 0.565633 50
2 0.565651 48
2 0.565658 50
2 0.565672 48
2 0.565681 50
2 0.565687 48
2 0.565694 50
2 0.565700 48
2 0.565706 50
2 0.565718 48
2 0.565724 50
2 0.565733 48
2 0.565739 50
2 0.565752 48
2 0.565759 50
2 0.565773 48
2 0.565779 50
2 0.565788 48
2 0.565795 50
2 0.565805 48
2 0.565811 50
2 0.565825 48
2 0.565831 50
2 0.565840 48
2 0.565846 50
2 0.565856 48
2 0.565862 50
1 0.565866 48
0 0.565158 48
2 0.565868 48
2 0.565916 50
2 0.565926 48
0 0.565929 50
2 0.565959 50
2 0.565972 48
3 0.565152 50
0 0.566100 48
0 0.566111 50
0 0.566120 48
0 0.566127 50
0 0.566134 48
0 0.566141 50
0 0.566156 48
0 0.566162 50
0 0.566169 48
0 0.566174 50
0 0.566182 48
0 0.566188 50
0 0.566195 48
0 0.566202 50
0 0.566212 48
0 0.566218 50
0 0.566225 48
0 0.566231 50
0 0.566239 48
0 0.566245 50
0 0.566254 48
0 0.566260 50
0 0.566267 48
0 0.566273 50
0 0.566279 48
0 0.566284 50
0 0.566296 48
0 0.566302 50
0 0.566308 48
0 0.566313 50
0 0.566323 48
0 0.566330 50
0 0.566341 48
0 0.566347 50
0 0.566354 48
0 0.566360 50
0 0.566369 48
0 0.566375 50
0 0.566387 48
0 0.566393 50
0 0.566404 48
1 0.565960 50
3 0.566408 48
0 0.566413 50
0 0.566451 48
3 0.566452 50
3 0.566474 48
3 0.566483 50
2 0.565989 50
0 0.566465 50
0 0.566535 48
0 0.566553 50
0 0.566593 48
0 0.566608 50
0 0.566636 48
0 0.566649 50
0 0.566674 48
0 0.566687 50
0 0.566709 48
0 0.566726 50
0 0.566739 48
0 0.566750 50
0 0.566774 48
0 0.566786 50
0 0.566803 48
0 0.566814 50
1 0.566819 48
3 0.566499 48
3 0.566868 50
2 0.567014 48
2 0.567031 50
3 0.567056 48
3 0.567075 50
1 0.566848 50
2 0.567077 48
3 0.567090 48
0 0.566835 48
2 0.567113 50
0 0.567160 50
2 0.567185 48
2 0.567199 50
2 0.567217 48
2 0.567229 50
2 0.567266 48
2 0.567280 50
0 0.567309 48
0 0.567321 50
3 0.567127 50
2 0.567314 48
2 0.567359 50
1 0.567394 48
1 0.567412 50
3 0.567437 48
3 0.567449 50
1 0.567481 48
2 0.567492 48
3 0.567486 48
3 0.567518 50
2 0.567528 50
1 0.567497 50
3 0.567531 48
1 0.567564 48
2 0.567544 48
0 0.567336 48
3 0.567567 50
0 0.567607 50
2 0.567589 50
2 0.567633 48
2 0.567645 50
2 0.567668 48
2 0.567679 50
3 0.567616 48
0 0.567679 48
1 0.567616 50
0 0.567752 50
2 0.567690 48
1 0.567758 48
0 0.567762 48
3 0.567703 50
2 0.567779 50
0 0.569309 50
1 0.569316 50
1 0.569399 48
3 0.569345 48
0 0.569383 48
0 0.569483 50
0 0.569493 48
0 0.569520 50
1 0.569531 50
0 0.569534 48
1 0.569552 48
3 0.569471 50
1 0.569595 50
1 0.569603 48
2 0.569550 48
2 0.569627 50
0 0.569557 50
3 0.569606 48
1 0.569647 50
2 0.569651 48
0 0.569662 48
3 0.569671 50
1 0.569681 48
1 0.569730 50
1 0.569737 48
3 0.569724 48
2 0.569695 50
0 0.569720 50
3 0.573535 50
3 0.573564 48
2 0.573603 48
2 0.574026 50
1 0.574043 50
3 0.574058 50
3 0.574113 48
2 0.574043 48
2 0.574143 50
2 0.574156 48
1 0.574059 48
0 0.574051 48
0 0.574251 50
0 0.574262 48
3 0.574262 50
3 0.574290 48
3 0.584756 50
3 0.584798 52
3 0.584867 50
3 0.584879 52
3 0.584908 50
3 0.584919 52
3 0.584973 50
3 0.584989 52
3 0.585011 50
3 0.585024 52
3 0.585049 50
3 0.585061 52
3 0.585271 50
3 0.585287 52
3 0.585337 50
3 0.585350 52
3 0.585471 50
3 0.585485 52
3 0.585512 50
3 0.585523 52
3 0.585623 50
3 0.585638 52
3 0.585784 50
3 0.585799 52
3 0.585900 50
3 0.585915 52
3 0.586045 50
3 0.586060 52
3 0.586163 50
3 0.586178 52
3 0.586270 50
3 0.586285 52
3 0.586390 50
3 0.586404 52
3 0.586462 50
3 0.586477 52
3 0.586505 50
3 0.586518 52
3 0.586540 50
3 0.586551 52
3 0.586595 50
3 0.586605 52
3 0.586621 50
3 0.586633 52
